name,monthly_income,monthly_card_spending,current_card,card_benefit_usage_rate,residence,age_group,occupation,age,gender,expense_ratio_food,expense_ratio_transport,expense_ratio_shopping,expense_ratio_subscription,expense_ratio_others
230,2390605,1741000,삼성 taptap카드,68.0,경기 고양시,20,개발자,27,여,23.0,13.0,4.0,10.0,50.0
231,2113496,1233000,이마트 KB카드,53.0,서울 관악구,20,영업,23,여,3.0,28.0,34.0,4.0,31.0
232,2792510,2254000,IBK 두드림카드,71.0,경기 고양시,30,생산직,30,여,1.0,44.0,6.0,25.0,24.0
233,2390596,1114000,네이버페이 현대,62.0,서울 강동구,20,회계,28,여,17.0,6.0,68.0,8.0,1.0
234,3166280,1534000,NH 농협카드,56.0,서울 용산구,20,대학생,25,남,26.0,7.0,57.0,7.0,3.0
235,1484860,1226000,현대 ZERO카드,79.0,서울 노원구,20,컨설턴트,21,남,37.0,48.0,0.0,9.0,6.0
236,2188782,868000,현대 ZERO카드,51.0,서울 마포구,20,대학생,26,여,20.0,4.0,23.0,2.0,51.0
237,2364048,1890000,IBK 두드림카드,59.0,경기 고양시,30,프리랜서,35,남,23.0,38.0,21.0,12.0,6.0
238,2552053,1871000,KB 혜담카드,74.0,서울 성동구,20,기획,23,남,22.0,65.0,3.0,7.0,3.0
239,1441414,1107000,네이버페이 현대,44.0,울산 남구,20,생산직,28,여,11.0,23.0,7.0,4.0,55.0
240,2423156,1355000,하나 Simple카드,60.0,경기 성남시,20,연구원,25,남,24.0,10.0,19.0,5.0,42.0
241,1934975,998000,씨티 Premier카드,45.0,경기 성남시,20,디자이너,20,여,5.0,15.0,31.0,21.0,28.0
242,1882919,1953000,하나 Simple카드,62.0,대구 수성구,20,대학생,26,여,0.0,7.0,29.0,28.0,36.0
243,1526750,729000,IBK 두드림카드,57.0,서울 관악구,20,간호사,29,여,4.0,16.0,5.0,33.0,42.0
244,2017462,1449000,SSG 랜더스카드,59.0,세종,20,공무원,27,남,28.0,6.0,17.0,23.0,26.0
245,2792250,1122000,롯데 DC카드,51.0,서울 성동구,20,공무원,28,남,49.0,25.0,8.0,0.0,18.0
246,2487405,1000000,삼성 taptap카드,60.0,인천 남동구,30,기획,30,여,40.0,21.0,11.0,24.0,4.0
247,2563840,1059000,하나 Simple카드,48.0,서울 동작구,20,대학생,26,남,27.0,25.0,5.0,18.0,25.0
248,3332320,1481000,현대 ZERO카드,59.0,경기 수원시,30,영업,38,여,3.0,10.0,57.0,14.0,16.0
249,2631877,1962000,현대 ZERO카드,63.0,세종,30,기획,36,여,25.0,19.0,8.0,44.0,4.0
250,2220600,2586000,삼성 taptap카드,56.0,서울 노원구,30,회계,30,여,26.0,17.0,41.0,4.0,12.0
251,3327076,1453000,토스카드,51.0,경기 고양시,30,데이터분석가,34,남,13.0,25.0,45.0,12.0,5.0
252,2618992,1245000,네이버페이 현대,69.0,경기 고양시,30,서비스직,30,남,2.0,30.0,26.0,16.0,26.0
253,1997788,1154000,씨티 Premier카드,45.0,서울 강동구,20,마케팅,29,여,37.0,26.0,1.0,35.0,1.0
254,1490053,1977000,SSG 랜더스카드,78.0,울산 남구,20,데이터분석가,29,남,54.0,12.0,13.0,8.0,13.0
255,3648380,1591000,이마트 KB카드,61.0,서울 서초구,30,대학생,30,남,21.0,48.0,26.0,5.0,0.0
256,2056998,1544000,롯데 DC카드,70.0,서울 강남구,20,대학생,21,여,8.0,9.0,29.0,40.0,14.0
257,2591049,1443000,신한 Deep카드,83.0,세종,30,회계,33,여,18.0,15.0,20.0,42.0,5.0
258,1982019,1467000,토스카드,54.0,서울 마포구,30,영업,33,여,26.0,14.0,23.0,32.0,5.0
259,2717973,959000,우리 Young카드,84.0,경기 수원시,30,공무원,33,여,17.0,18.0,12.0,19.0,34.0
260,2466641,1298000,우리 Young카드,49.0,경기 고양시,30,데이터분석가,30,남,55.0,11.0,5.0,25.0,4.0
261,2429145,1147000,이마트 KB카드,52.0,경기 성남시,30,디자이너,39,여,10.0,18.0,22.0,33.0,17.0
262,2938913,1913000,씨티 Premier카드,76.0,서울 노원구,30,서비스직,32,여,45.0,22.0,3.0,25.0,5.0
263,3553531,1085000,씨티 Premier카드,66.0,서울 관악구,30,연구원,34,남,10.0,18.0,14.0,1.0,57.0
264,2488984,1930000,NH 농협카드,60.0,서울 강동구,30,마케팅,32,여,46.0,0.0,18.0,3.0,33.0
265,1365934,699000,삼성 taptap카드,48.0,서울 성동구,20,연구원,29,여,1.0,20.0,20.0,23.0,36.0
266,3996405,912000,토스카드,61.0,서울 강남구,30,데이터분석가,38,여,30.0,45.0,12.0,6.0,7.0
267,3122929,1393000,우리 Young카드,49.0,서울 노원구,20,컨설턴트,28,여,9.0,8.0,17.0,44.0,22.0
268,2611337,1546000,네이버페이 현대,67.0,서울 마포구,20,간호사,27,여,29.0,14.0,29.0,6.0,22.0
269,2472757,954000,씨티 Premier카드,66.0,서울 서초구,30,서비스직,31,남,30.0,24.0,31.0,14.0,1.0
270,2193203,926000,카카오뱅크 체크,65.0,서울 마포구,20,마케팅,28,남,9.0,12.0,20.0,52.0,7.0
271,1978289,2136000,우리 Young카드,56.0,경기 성남시,20,연구원,24,여,1.0,39.0,10.0,18.0,32.0
272,2881927,2244000,네이버페이 현대,81.0,경기 고양시,20,컨설턴트,29,여,51.0,27.0,4.0,17.0,1.0
273,2631251,1359000,현대 ZERO카드,40.0,광주 서구,30,대학생,31,여,11.0,5.0,10.0,46.0,28.0
274,1857918,1478000,삼성 taptap카드,55.0,인천 남동구,20,마케팅,25,여,21.0,7.0,3.0,32.0,37.0
275,2014622,1373000,롯데 DC카드,78.0,서울 성동구,20,서비스직,23,여,11.0,3.0,5.0,20.0,61.0
276,3060594,1057000,우리 Young카드,79.0,부산 해운대구,30,디자이너,38,여,16.0,1.0,11.0,9.0,63.0
277,3300048,1147000,삼성 taptap카드,77.0,경기 성남시,30,생산직,35,여,2.0,6.0,31.0,30.0,31.0
278,3264165,753000,신한 Deep카드,79.0,서울 강남구,30,개발자,34,여,13.0,35.0,12.0,31.0,9.0
279,2878516,611000,이마트 KB카드,81.0,경기 수원시,30,회계,34,여,15.0,7.0,22.0,27.0,29.0
280,2373687,802000,롯데 DC카드,48.0,서울 용산구,30,공무원,34,여,53.0,8.0,6.0,32.0,1.0
281,1000000,699000,네이버페이 현대,79.0,울산 남구,30,데이터분석가,30,여,33.0,25.0,2.0,11.0,29.0
282,2398580,1597000,이마트 KB카드,65.0,서울 강남구,20,생산직,27,남,8.0,9.0,13.0,43.0,27.0
283,2998719,981000,토스카드,41.0,서울 마포구,30,디자이너,32,남,21.0,20.0,45.0,10.0,4.0
284,2319991,1126000,KB 혜담카드,80.0,울산 남구,20,프리랜서,23,남,6.0,7.0,23.0,56.0,8.0
285,2276948,1922000,현대 ZERO카드,42.0,울산 남구,20,프리랜서,27,여,29.0,9.0,15.0,8.0,39.0
286,1586868,1186000,롯데 DC카드,42.0,서울 관악구,20,영업,29,남,4.0,23.0,24.0,43.0,6.0
287,3390185,1081000,SSG 랜더스카드,63.0,세종,30,데이터분석가,30,남,11.0,11.0,2.0,75.0,1.0
288,2816108,1270000,토스카드,75.0,서울 마포구,30,회계,35,여,5.0,29.0,2.0,56.0,8.0
289,3477637,1890000,삼성 taptap카드,75.0,서울 성동구,30,마케팅,33,남,2.0,35.0,11.0,10.0,42.0
290,2723288,1001000,IBK 두드림카드,48.0,인천 남동구,20,공무원,24,여,14.0,5.0,33.0,38.0,10.0
291,2552025,1607000,NH 농협카드,50.0,서울 관악구,20,디자이너,29,남,3.0,16.0,28.0,24.0,29.0
292,2044985,902000,토스카드,48.0,서울 마포구,20,마케팅,27,남,29.0,15.0,15.0,15.0,26.0
293,2464581,1398000,롯데 DC카드,59.0,인천 남동구,30,컨설턴트,30,여,19.0,40.0,10.0,6.0,25.0
294,3063787,1884000,KB 혜담카드,43.0,서울 성동구,30,간호사,31,남,30.0,11.0,14.0,23.0,22.0
295,3075389,2173000,이마트 KB카드,79.0,서울 용산구,30,공무원,31,남,30.0,7.0,45.0,15.0,3.0
296,2749108,1335000,하나 Simple카드,45.0,서울 노원구,20,기획,28,여,16.0,48.0,7.0,26.0,3.0
297,2571834,1203000,IBK 두드림카드,50.0,광주 서구,20,연구원,22,여,23.0,3.0,12.0,12.0,50.0
298,3288671,1241000,하나 Simple카드,52.0,광주 서구,20,간호사,28,남,17.0,0.0,38.0,14.0,31.0
299,3603234,1146000,네이버페이 현대,67.0,부산 해운대구,30,연구원,34,여,2.0,17.0,19.0,22.0,40.0
300,3055754,811000,토스카드,47.0,서울 송파구,30,공무원,30,남,7.0,24.0,40.0,27.0,2.0
301,1000000,1517000,KB 혜담카드,68.0,서울 송파구,30,영업,35,남,11.0,13.0,12.0,47.0,17.0
302,3118416,1791000,삼성 taptap카드,50.0,대구 수성구,30,디자이너,33,여,20.0,18.0,35.0,4.0,23.0
303,2229811,731000,하나 Simple카드,73.0,대전 유성구,30,대학생,30,여,28.0,18.0,8.0,26.0,20.0
304,1849258,954000,하나 Simple카드,76.0,서울 강동구,20,회계,29,여,12.0,0.0,53.0,27.0,8.0
305,2050777,957000,하나 Simple카드,60.0,서울 강동구,20,연구원,21,여,25.0,2.0,12.0,0.0,61.0
306,2026678,1156000,카카오뱅크 체크,57.0,세종,20,디자이너,25,여,2.0,2.0,74.0,2.0,20.0
307,2556134,1153000,신한 Deep카드,70.0,세종,20,개발자,28,여,15.0,17.0,11.0,42.0,15.0
308,1908394,1253000,씨티 Premier카드,48.0,경기 고양시,30,개발자,36,남,9.0,28.0,0.0,48.0,15.0
309,1711139,1138000,KB 혜담카드,55.0,서울 용산구,20,공무원,29,여,43.0,3.0,41.0,10.0,3.0
310,3240210,2284000,토스카드,64.0,서울 마포구,30,컨설턴트,32,남,38.0,25.0,11.0,15.0,11.0
311,2561472,944000,신한 Deep카드,82.0,서울 강남구,20,서비스직,27,남,41.0,26.0,1.0,10.0,22.0
312,2570770,1573000,롯데 DC카드,80.0,인천 남동구,20,디자이너,26,남,20.0,2.0,4.0,63.0,11.0
313,2449074,1757000,롯데 DC카드,76.0,인천 남동구,30,프리랜서,35,남,11.0,37.0,28.0,11.0,13.0
314,1760867,1602000,NH 농협카드,50.0,경기 고양시,20,서비스직,28,여,66.0,3.0,8.0,1.0,22.0
315,1996682,1242000,현대 ZERO카드,50.0,서울 동작구,20,회계,25,여,4.0,18.0,62.0,11.0,5.0
316,2369936,1381000,토스카드,57.0,서울 서초구,20,디자이너,20,여,20.0,47.0,9.0,9.0,15.0
317,2992738,1665000,NH 농협카드,67.0,부산 해운대구,20,생산직,27,남,9.0,29.0,34.0,20.0,8.0
318,1566793,1891000,카카오뱅크 체크,50.0,서울 성동구,30,데이터분석가,30,남,25.0,15.0,30.0,17.0,13.0
319,2845489,650000,KB 혜담카드,72.0,서울 송파구,30,개발자,32,남,35.0,6.0,9.0,2.0,48.0
320,1583660,887000,현대 ZERO카드,60.0,서울 강남구,20,생산직,23,남,5.0,34.0,19.0,32.0,10.0
321,1673878,1219000,씨티 Premier카드,62.0,경기 고양시,30,연구원,30,여,48.0,6.0,17.0,2.0,27.0
322,2733478,1545000,삼성 taptap카드,50.0,경기 수원시,20,기획,22,여,5.0,29.0,46.0,8.0,12.0
323,2522312,545000,IBK 두드림카드,68.0,서울 노원구,20,컨설턴트,29,여,11.0,2.0,11.0,67.0,9.0
324,2474716,1567000,SSG 랜더스카드,45.0,서울 동작구,20,기획,24,남,5.0,17.0,69.0,4.0,5.0
325,2710512,1668000,이마트 KB카드,51.0,서울 관악구,20,생산직,20,여,9.0,5.0,32.0,37.0,17.0
326,2010140,1060000,NH 농협카드,72.0,대구 수성구,20,서비스직,28,여,33.0,20.0,14.0,27.0,6.0
327,2283681,1088000,삼성 taptap카드,53.0,세종,30,영업,34,여,44.0,34.0,6.0,12.0,4.0
328,3342865,962000,신한 Deep카드,83.0,세종,20,회계,29,여,48.0,15.0,16.0,1.0,20.0
329,2827400,858000,삼성 taptap카드,76.0,서울 노원구,30,생산직,34,남,18.0,35.0,12.0,21.0,14.0
330,2617566,1238000,카카오뱅크 체크,77.0,서울 마포구,20,데이터분석가,27,남,9.0,1.0,74.0,3.0,13.0
331,3004467,1693000,IBK 두드림카드,48.0,서울 송파구,30,영업,37,남,2.0,36.0,6.0,7.0,49.0
332,1575870,931000,우리 Young카드,61.0,서울 강동구,30,간호사,32,여,28.0,35.0,21.0,0.0,16.0
333,1568759,2186000,현대 ZERO카드,42.0,서울 강동구,30,디자이너,30,남,34.0,1.0,40.0,19.0,6.0
334,1960507,1048000,삼성 taptap카드,72.0,경기 성남시,20,컨설턴트,29,남,13.0,2.0,46.0,9.0,30.0
335,2778050,1700000,카카오뱅크 체크,55.0,서울 송파구,20,대학생,27,남,11.0,34.0,28.0,22.0,5.0
336,2644145,1460000,롯데 DC카드,51.0,서울 성동구,20,개발자,27,남,5.0,35.0,16.0,16.0,28.0
337,2707038,1192000,하나 Simple카드,73.0,서울 마포구,20,서비스직,24,여,32.0,1.0,37.0,8.0,22.0
338,2006476,1674000,하나 Simple카드,49.0,서울 강동구,30,영업,31,여,18.0,30.0,10.0,3.0,39.0
339,3057936,946000,삼성 taptap카드,84.0,서울 강남구,20,디자이너,25,남,5.0,31.0,8.0,52.0,4.0
340,2324574,795000,KB 혜담카드,51.0,서울 용산구,30,공무원,33,남,25.0,13.0,51.0,10.0,1.0
341,3148977,642000,삼성 taptap카드,65.0,서울 동작구,30,컨설턴트,35,남,12.0,10.0,17.0,24.0,37.0
342,2244823,1686000,KB 혜담카드,66.0,서울 성동구,20,컨설턴트,24,남,25.0,33.0,13.0,13.0,16.0
343,2163063,823000,토스카드,50.0,서울 관악구,20,기획,26,남,7.0,2.0,24.0,22.0,45.0
344,2919296,851000,이마트 KB카드,49.0,세종,20,프리랜서,26,남,14.0,15.0,29.0,34.0,8.0
345,1897444,1660000,이마트 KB카드,43.0,경기 수원시,20,간호사,28,남,31.0,20.0,39.0,0.0,10.0
346,1575197,1090000,토스카드,52.0,서울 성동구,20,영업,26,여,11.0,7.0,31.0,10.0,41.0
347,2509997,991000,NH 농협카드,79.0,인천 남동구,30,디자이너,34,여,55.0,1.0,3.0,39.0,2.0
348,2720121,1409000,하나 Simple카드,53.0,서울 관악구,30,디자이너,31,남,7.0,18.0,9.0,6.0,60.0
349,5364168,1211000,롯데 DC카드,49.0,서울 송파구,30,간호사,33,남,12.0,41.0,4.0,15.0,28.0
350,2588253,1185000,IBK 두드림카드,64.0,부산 해운대구,20,디자이너,26,여,15.0,34.0,5.0,41.0,5.0
351,2295329,1053000,하나 Simple카드,48.0,서울 용산구,30,디자이너,32,여,6.0,0.0,10.0,61.0,23.0
352,1971944,848000,NH 농협카드,84.0,서울 관악구,30,연구원,37,여,11.0,3.0,7.0,43.0,36.0
353,1559855,1953000,씨티 Premier카드,71.0,세종,30,생산직,31,여,46.0,26.0,9.0,15.0,4.0
354,1737390,1386000,IBK 두드림카드,58.0,세종,20,프리랜서,29,남,32.0,12.0,34.0,16.0,6.0
355,2307470,1865000,우리 Young카드,72.0,서울 관악구,20,개발자,29,남,2.0,16.0,4.0,30.0,48.0
356,2963664,782000,카카오뱅크 체크,52.0,서울 동작구,20,간호사,27,여,11.0,17.0,25.0,33.0,14.0
357,3785182,1157000,카카오뱅크 체크,84.0,서울 동작구,30,데이터분석가,30,남,30.0,3.0,10.0,20.0,37.0
358,2614547,1094000,SSG 랜더스카드,81.0,서울 마포구,30,연구원,32,여,40.0,3.0,27.0,7.0,23.0
359,2338416,1785000,롯데 DC카드,84.0,부산 해운대구,30,연구원,31,여,2.0,51.0,39.0,6.0,2.0
360,2634406,1142000,신한 Deep카드,53.0,서울 서초구,30,개발자,34,여,26.0,36.0,34.0,3.0,1.0
361,1990681,863000,신한 Deep카드,76.0,울산 남구,20,대학생,28,남,68.0,2.0,26.0,4.0,0.0
362,3109181,2382000,이마트 KB카드,41.0,서울 성동구,20,회계,25,여,4.0,13.0,12.0,22.0,49.0
363,2155404,820000,IBK 두드림카드,43.0,울산 남구,20,공무원,29,남,15.0,14.0,23.0,4.0,44.0
364,2206831,1393000,우리 Young카드,49.0,서울 노원구,20,컨설턴트,28,여,9.0,8.0,17.0,44.0,22.0
365,1142088,635000,네이버페이 현대,53.0,서울 관악구,20,연구원,27,여,25.0,17.0,8.0,25.0,25.0
366,2863195,1337000,하나 Simple카드,66.0,서울 동작구,30,개발자,37,남,32.0,9.0,19.0,11.0,29.0
367,2668242,1851000,롯데 DC카드,84.0,광주 서구,20,영업,21,여,1.0,22.0,58.0,16.0,3.0
368,1966138,765000,네이버페이 현대,74.0,대전 유성구,30,영업,32,여,61.0,3.0,7.0,0.0,29.0
369,2474495,648000,현대 ZERO카드,65.0,대전 유성구,30,디자이너,33,남,17.0,19.0,10.0,4.0,50.0
370,2646355,1642000,우리 Young카드,80.0,서울 성동구,20,프리랜서,27,남,8.0,1.0,65.0,14.0,12.0
371,1511671,901000,IBK 두드림카드,63.0,서울 강동구,20,생산직,28,남,28.0,1.0,25.0,23.0,23.0
372,3740460,1000000,현대 ZERO카드,82.0,서울 송파구,30,개발자,33,남,34.0,10.0,39.0,16.0,1.0
373,2627499,2150000,SSG 랜더스카드,48.0,서울 송파구,30,대학생,33,남,20.0,13.0,32.0,14.0,21.0
374,2055715,1049000,씨티 Premier카드,55.0,서울 관악구,20,연구원,29,여,27.0,13.0,24.0,18.0,18.0
375,1688060,1263000,이마트 KB카드,59.0,서울 성동구,20,개발자,25,남,14.0,52.0,14.0,11.0,9.0
376,3264632,938000,삼성 taptap카드,44.0,서울 용산구,30,대학생,36,남,4.0,38.0,3.0,23.0,32.0
377,3479935,1133000,NH 농협카드,62.0,대전 유성구,20,연구원,24,여,13.0,58.0,15.0,13.0,1.0
378,2640748,1462000,KB 혜담카드,78.0,서울 서초구,20,연구원,28,남,8.0,58.0,16.0,11.0,7.0
379,2067857,2036000,토스카드,48.0,서울 서초구,30,생산직,31,여,20.0,18.0,28.0,12.0,22.0
380,3794934,1863000,이마트 KB카드,82.0,울산 남구,30,컨설턴트,30,남,28.0,18.0,2.0,30.0,22.0
381,2778324,650000,우리 Young카드,63.0,서울 마포구,30,생산직,35,남,28.0,8.0,38.0,22.0,4.0
382,2937242,699000,삼성 taptap카드,81.0,부산 해운대구,20,개발자,26,여,27.0,13.0,5.0,43.0,12.0
383,2903338,1690000,신한 Deep카드,69.0,부산 해운대구,30,회계,30,여,17.0,13.0,45.0,17.0,8.0
384,1747960,1543000,삼성 taptap카드,48.0,경기 성남시,20,개발자,29,여,12.0,35.0,4.0,13.0,36.0
385,2972192,1407000,네이버페이 현대,69.0,경기 고양시,30,대학생,30,여,35.0,8.0,3.0,50.0,4.0
386,3106160,1139000,롯데 DC카드,45.0,울산 남구,30,데이터분석가,38,남,18.0,8.0,25.0,37.0,12.0
387,1738122,858000,하나 Simple카드,62.0,서울 동작구,20,개발자,27,남,5.0,16.0,51.0,22.0,6.0
388,1933205,734000,하나 Simple카드,53.0,대전 유성구,20,대학생,29,여,31.0,33.0,1.0,18.0,17.0
389,1546881,832000,우리 Young카드,59.0,경기 수원시,30,디자이너,39,여,7.0,35.0,39.0,8.0,11.0
390,2205813,1891000,우리 Young카드,48.0,서울 동작구,20,서비스직,23,여,8.0,49.0,4.0,38.0,1.0
391,4547482,1251000,현대 ZERO카드,59.0,서울 송파구,30,회계,30,남,6.0,44.0,0.0,35.0,15.0
392,2652466,768000,토스카드,44.0,서울 동작구,20,마케팅,22,남,48.0,7.0,0.0,2.0,43.0
393,3595208,1980000,카카오뱅크 체크,61.0,서울 강동구,30,프리랜서,33,여,9.0,8.0,19.0,51.0,13.0
394,3617677,1859000,SSG 랜더스카드,56.0,서울 동작구,30,데이터분석가,33,남,7.0,2.0,9.0,65.0,17.0
395,2763739,1980000,하나 Simple카드,49.0,울산 남구,20,회계,22,여,1.0,11.0,62.0,9.0,17.0
396,3487039,1099000,KB 혜담카드,47.0,경기 수원시,30,생산직,30,여,9.0,11.0,37.0,30.0,13.0
397,3264084,1185000,토스카드,51.0,대구 수성구,30,프리랜서,34,남,48.0,15.0,3.0,26.0,8.0
398,2156386,1597000,이마트 KB카드,65.0,서울 강남구,20,생산직,27,여,8.0,9.0,13.0,43.0,27.0
399,2766328,1623000,우리 Young카드,63.0,세종,20,회계,29,여,15.0,14.0,6.0,61.0,4.0
400,4017688,1690000,이마트 KB카드,43.0,광주 서구,30,기획,35,남,3.0,1.0,21.0,52.0,23.0
401,2010017,1818000,이마트 KB카드,82.0,서울 송파구,20,대학생,29,여,41.0,0.0,46.0,6.0,7.0
402,1889215,1373000,롯데 DC카드,78.0,서울 성동구,20,서비스직,23,여,11.0,3.0,5.0,20.0,61.0
403,2569428,1452000,SSG 랜더스카드,65.0,서울 마포구,30,공무원,30,여,4.0,3.0,58.0,12.0,23.0
404,2665749,1806000,이마트 KB카드,42.0,서울 마포구,20,개발자,29,남,5.0,8.0,59.0,25.0,3.0
405,2649045,1315000,IBK 두드림카드,81.0,경기 고양시,20,공무원,28,여,41.0,4.0,6.0,38.0,11.0
406,2003082,2387000,롯데 DC카드,78.0,광주 서구,30,대학생,31,남,75.0,10.0,1.0,8.0,6.0
407,3205803,1942000,롯데 DC카드,70.0,서울 강동구,20,개발자,29,남,10.0,17.0,40.0,33.0,0.0
408,2179417,1950000,카카오뱅크 체크,68.0,서울 성동구,30,데이터분석가,34,여,1.0,48.0,27.0,20.0,4.0
409,2117467,1903000,롯데 DC카드,62.0,대전 유성구,20,서비스직,24,남,11.0,21.0,15.0,17.0,36.0
410,2368141,1689000,네이버페이 현대,48.0,대전 유성구,30,연구원,30,남,38.0,25.0,2.0,21.0,14.0
411,3849164,650000,우리 Young카드,63.0,서울 마포구,30,생산직,35,여,28.0,8.0,38.0,22.0,4.0
412,2621035,1064000,신한 Deep카드,65.0,부산 해운대구,30,대학생,33,여,5.0,3.0,22.0,12.0,58.0
413,2074512,1361000,하나 Simple카드,57.0,서울 송파구,30,대학생,39,여,6.0,5.0,28.0,46.0,15.0
414,2681961,2314000,롯데 DC카드,69.0,경기 수원시,20,생산직,29,여,25.0,11.0,47.0,14.0,3.0
415,3538395,1415000,네이버페이 현대,46.0,서울 마포구,30,공무원,30,남,36.0,7.0,4.0,46.0,7.0
416,2868591,965000,삼성 taptap카드,81.0,경기 성남시,30,개발자,32,남,16.0,1.0,5.0,40.0,38.0
417,2670303,1003000,삼성 taptap카드,74.0,서울 용산구,20,영업,29,남,13.0,24.0,1.0,26.0,36.0
418,2087354,2214000,KB 혜담카드,42.0,경기 수원시,30,디자이너,30,여,4.0,50.0,6.0,8.0,32.0
419,2253540,772000,씨티 Premier카드,44.0,경기 성남시,30,컨설턴트,37,여,21.0,2.0,20.0,14.0,43.0
420,1494891,1877000,토스카드,60.0,서울 관악구,30,생산직,35,여,9.0,9.0,23.0,39.0,20.0
421,1838024,1072000,우리 Young카드,67.0,세종,30,디자이너,36,여,34.0,8.0,22.0,31.0,5.0
422,3153815,1404000,하나 Simple카드,46.0,광주 서구,20,개발자,29,남,16.0,58.0,18.0,6.0,2.0
423,4149000,1050000,카카오뱅크 체크,76.0,대전 유성구,30,서비스직,30,남,3.0,64.0,21.0,10.0,2.0
424,3046052,2632000,롯데 DC카드,81.0,인천 남동구,30,서비스직,37,남,1.0,79.0,13.0,4.0,3.0
425,3331465,893000,씨티 Premier카드,72.0,세종,30,개발자,33,여,3.0,45.0,23.0,28.0,1.0
426,2887947,1162000,현대 ZERO카드,69.0,서울 강동구,30,데이터분석가,34,남,26.0,35.0,6.0,2.0,31.0
427,2378294,1286000,카카오뱅크 체크,55.0,서울 강동구,30,영업,30,여,20.0,24.0,16.0,34.0,6.0
428,2278255,1263000,이마트 KB카드,59.0,서울 성동구,20,개발자,25,남,14.0,52.0,14.0,11.0,9.0
429,2912554,900000,SSG 랜더스카드,48.0,인천 남동구,30,공무원,34,남,9.0,23.0,5.0,16.0,47.0
430,2142401,1918000,우리 Young카드,62.0,경기 수원시,20,영업,28,남,14.0,55.0,13.0,8.0,10.0
431,2821699,534000,씨티 Premier카드,46.0,경기 수원시,20,서비스직,26,여,16.0,12.0,9.0,43.0,20.0
432,2325067,1029000,삼성 taptap카드,73.0,서울 관악구,20,서비스직,24,여,12.0,15.0,19.0,32.0,22.0
